,DATE,Year,Month,Day,Employment
11812,1984-10-12,1984,10,12,96498.72727272728
11813,1984-10-15,1984,10,15,96515.81818181818
11814,1984-10-16,1984,10,16,96532.90909090909
11815,1984-10-17,1984,10,17,96550.0
11816,1984-10-18,1984,10,18,96567.09090909091
11817,1984-10-19,1984,10,19,96584.18181818182
11818,1984-10-22,1984,10,22,96601.27272727272
11819,1984-10-23,1984,10,23,96618.36363636363
11820,1984-10-24,1984,10,24,96635.45454545454
11821,1984-10-25,1984,10,25,96652.54545454546
11822,1984-10-26,1984,10,26,96669.63636363637
11823,1984-10-29,1984,10,29,96686.72727272728
11824,1984-10-30,1984,10,30,96703.81818181818
11825,1984-10-31,1984,10,31,96720.90909090909
11826,1984-11-01,1984,11,1,96738.0
11827,1984-11-02,1984,11,2,96740.75
11828,1984-11-05,1984,11,5,96743.5
11829,1984-11-06,1984,11,6,96746.25
11830,1984-11-07,1984,11,7,96749.0
11831,1984-11-08,1984,11,8,96751.75
11832,1984-11-09,1984,11,9,96754.5
11833,1984-11-13,1984,11,13,96757.25
11834,1984-11-14,1984,11,14,96760.0
11835,1984-11-15,1984,11,15,96762.75
11836,1984-11-16,1984,11,16,96765.5
11837,1984-11-19,1984,11,19,96768.25
11838,1984-11-20,1984,11,20,96771.0
11839,1984-11-21,1984,11,21,96773.75
11840,1984-11-23,1984,11,23,96776.5
11841,1984-11-26,1984,11,26,96779.25
11842,1984-11-27,1984,11,27,96782.0
11843,1984-11-28,1984,11,28,96784.75
11844,1984-11-29,1984,11,29,96787.5
11845,1984-11-30,1984,11,30,96790.25
11846,1984-12-03,1984,12,3,96793.0
11847,1984-12-04,1984,12,4,96705.8
11848,1984-12-05,1984,12,5,96618.6
11849,1984-12-06,1984,12,6,96531.4
11850,1984-12-07,1984,12,7,96444.2
11851,1984-12-10,1984,12,10,96357.0
11852,1984-12-11,1984,12,11,96269.8
11853,1984-12-12,1984,12,12,96182.6
11854,1984-12-13,1984,12,13,96095.4
11855,1984-12-14,1984,12,14,96008.2
11856,1984-12-17,1984,12,17,95921.0
11857,1984-12-18,1984,12,18,95833.8
11858,1984-12-19,1984,12,19,95746.6
11859,1984-12-20,1984,12,20,95659.4
11860,1984-12-21,1984,12,21,95572.2
11861,1984-12-24,1984,12,24,95485.0
11862,1984-12-26,1984,12,26,95397.8
11863,1984-12-27,1984,12,27,95310.6
11864,1984-12-28,1984,12,28,95223.4
11865,1984-12-31,1984,12,31,95136.2
11866,1985-01-02,1985,1,2,95049.0
11867,1985-01-03,1985,1,3,95058.54545454546
11868,1985-01-04,1985,1,4,95068.09090909091
11869,1985-01-07,1985,1,7,95077.63636363637
11870,1985-01-08,1985,1,8,95087.18181818182
11871,1985-01-09,1985,1,9,95096.72727272728
11872,1985-01-10,1985,1,10,95106.27272727272
11873,1985-01-11,1985,1,11,95115.81818181818
11874,1985-01-14,1985,1,14,95125.36363636363
11875,1985-01-15,1985,1,15,95134.90909090909
11876,1985-01-16,1985,1,16,95144.45454545454
11877,1985-01-17,1985,1,17,95154.0
11878,1985-01-18,1985,1,18,95163.54545454546
11879,1985-01-21,1985,1,21,95173.09090909091
11880,1985-01-22,1985,1,22,95182.63636363637
11881,1985-01-23,1985,1,23,95192.18181818182
11882,1985-01-24,1985,1,24,95201.72727272728
11883,1985-01-25,1985,1,25,95211.27272727272
11884,1985-01-28,1985,1,28,95220.81818181818
11885,1985-01-29,1985,1,29,95230.36363636363
11886,1985-01-30,1985,1,30,95239.90909090909
11887,1985-01-31,1985,1,31,95249.45454545454
11888,1985-02-01,1985,2,1,95259.0
11889,1985-02-04,1985,2,4,95300.8947368421
11890,1985-02-05,1985,2,5,95342.78947368421
11891,1985-02-06,1985,2,6,95384.68421052632
11892,1985-02-07,1985,2,7,95426.57894736843
11893,1985-02-08,1985,2,8,95468.47368421052
11894,1985-02-11,1985,2,11,95510.36842105263
11895,1985-02-12,1985,2,12,95552.26315789473
11896,1985-02-13,1985,2,13,95594.15789473684
11897,1985-02-14,1985,2,14,95636.05263157895
11898,1985-02-15,1985,2,15,95677.94736842105
11899,1985-02-19,1985,2,19,95719.84210526316
11900,1985-02-20,1985,2,20,95761.73684210527
11901,1985-02-21,1985,2,21,95803.63157894737
11902,1985-02-22,1985,2,22,95845.52631578948
11903,1985-02-25,1985,2,25,95887.42105263157
11904,1985-02-26,1985,2,26,95929.31578947368
11905,1985-02-27,1985,2,27,95971.21052631579
11906,1985-02-28,1985,2,28,96013.1052631579
11907,1985-03-01,1985,3,1,96055.0
11908,1985-03-04,1985,3,4,96094.04761904762
11909,1985-03-05,1985,3,5,96133.09523809524
11910,1985-03-06,1985,3,6,96172.14285714286
11911,1985-03-07,1985,3,7,96211.19047619047
11912,1985-03-08,1985,3,8,96250.23809523809
11913,1985-03-11,1985,3,11,96289.28571428571
11914,1985-03-12,1985,3,12,96328.33333333333
11915,1985-03-13,1985,3,13,96367.38095238095
11916,1985-03-14,1985,3,14,96406.42857142857
11917,1985-03-15,1985,3,15,96445.47619047618
11918,1985-03-18,1985,3,18,96484.52380952382
11919,1985-03-19,1985,3,19,96523.57142857143
11920,1985-03-20,1985,3,20,96562.61904761905
11921,1985-03-21,1985,3,21,96601.66666666667
11922,1985-03-22,1985,3,22,96640.71428571429
11923,1985-03-25,1985,3,25,96679.76190476191
11924,1985-03-26,1985,3,26,96718.80952380953
11925,1985-03-27,1985,3,27,96757.85714285714
11926,1985-03-28,1985,3,28,96796.90476190476
11927,1985-03-29,1985,3,29,96835.95238095238
11928,1985-04-01,1985,4,1,96875.0
11929,1985-04-02,1985,4,2,96913.68181818182
11930,1985-04-03,1985,4,3,96952.36363636363
11931,1985-04-04,1985,4,4,96991.04545454546
11932,1985-04-05,1985,4,5,97029.72727272728
11933,1985-04-08,1985,4,8,97068.40909090909
11934,1985-04-09,1985,4,9,97107.09090909091
11935,1985-04-10,1985,4,10,97145.77272727272
11936,1985-04-11,1985,4,11,97184.45454545454
11937,1985-04-12,1985,4,12,97223.13636363637
11938,1985-04-15,1985,4,15,97261.81818181818
11939,1985-04-16,1985,4,16,97300.5
11940,1985-04-17,1985,4,17,97339.18181818182
11941,1985-04-18,1985,4,18,97377.86363636363
11942,1985-04-19,1985,4,19,97416.54545454546
11943,1985-04-22,1985,4,22,97455.22727272728
11944,1985-04-23,1985,4,23,97493.90909090909
11945,1985-04-24,1985,4,24,97532.59090909091
11946,1985-04-25,1985,4,25,97571.27272727272
11947,1985-04-26,1985,4,26,97609.95454545454
11948,1985-04-29,1985,4,29,97648.63636363637
11949,1985-04-30,1985,4,30,97687.31818181818
11950,1985-05-01,1985,5,1,97726.0
11951,1985-05-02,1985,5,2,97751.13636363637
11952,1985-05-03,1985,5,3,97776.27272727272
11953,1985-05-06,1985,5,6,97801.40909090909
11954,1985-05-07,1985,5,7,97826.54545454546
11955,1985-05-08,1985,5,8,97851.68181818182
11956,1985-05-09,1985,5,9,97876.81818181818
11957,1985-05-10,1985,5,10,97901.95454545454
11958,1985-05-13,1985,5,13,97927.09090909091
11959,1985-05-14,1985,5,14,97952.22727272728
11960,1985-05-15,1985,5,15,97977.36363636363
11961,1985-05-16,1985,5,16,98002.5
11962,1985-05-17,1985,5,17,98027.63636363637
11963,1985-05-20,1985,5,20,98052.77272727272
11964,1985-05-21,1985,5,21,98077.90909090909
11965,1985-05-22,1985,5,22,98103.04545454546
11966,1985-05-23,1985,5,23,98128.18181818182
11967,1985-05-24,1985,5,24,98153.31818181818
11968,1985-05-28,1985,5,28,98178.45454545454
11969,1985-05-29,1985,5,29,98203.59090909091
11970,1985-05-30,1985,5,30,98228.72727272728
11971,1985-05-31,1985,5,31,98253.86363636363
11972,1985-06-03,1985,6,3,98279.0
11973,1985-06-04,1985,6,4,98235.95
11974,1985-06-05,1985,6,5,98192.9
11975,1985-06-06,1985,6,6,98149.85
11976,1985-06-07,1985,6,7,98106.8
11977,1985-06-10,1985,6,10,98063.75
11978,1985-06-11,1985,6,11,98020.7
11979,1985-06-12,1985,6,12,97977.65
11980,1985-06-13,1985,6,13,97934.6
11981,1985-06-14,1985,6,14,97891.55
11982,1985-06-17,1985,6,17,97848.5
11983,1985-06-18,1985,6,18,97805.45
11984,1985-06-19,1985,6,19,97762.4
11985,1985-06-20,1985,6,20,97719.35
11986,1985-06-21,1985,6,21,97676.3
11987,1985-06-24,1985,6,24,97633.25
11988,1985-06-25,1985,6,25,97590.2
11989,1985-06-26,1985,6,26,97547.15
11990,1985-06-27,1985,6,27,97504.1
11991,1985-06-28,1985,6,28,97461.05
11992,1985-07-01,1985,7,1,97418.0
11993,1985-07-02,1985,7,2,97429.31818181818
11994,1985-07-03,1985,7,3,97440.63636363637
11995,1985-07-05,1985,7,5,97451.95454545454
11996,1985-07-08,1985,7,8,97463.27272727272
11997,1985-07-09,1985,7,9,97474.59090909091
11998,1985-07-10,1985,7,10,97485.90909090909
11999,1985-07-11,1985,7,11,97497.22727272728
12000,1985-07-12,1985,7,12,97508.54545454546
12001,1985-07-15,1985,7,15,97519.86363636363
12002,1985-07-16,1985,7,16,97531.18181818182
12003,1985-07-17,1985,7,17,97542.5
12004,1985-07-18,1985,7,18,97553.81818181818
12005,1985-07-19,1985,7,19,97565.13636363637
12006,1985-07-22,1985,7,22,97576.45454545454
12007,1985-07-23,1985,7,23,97587.77272727272
12008,1985-07-24,1985,7,24,97599.09090909091
12009,1985-07-25,1985,7,25,97610.40909090909
12010,1985-07-26,1985,7,26,97621.72727272728
12011,1985-07-29,1985,7,29,97633.04545454546
12012,1985-07-30,1985,7,30,97644.36363636363
12013,1985-07-31,1985,7,31,97655.68181818182
12014,1985-08-01,1985,8,1,97667.0
12015,1985-08-02,1985,8,2,97703.77272727272
12016,1985-08-05,1985,8,5,97740.54545454546
12017,1985-08-06,1985,8,6,97777.31818181818
12018,1985-08-07,1985,8,7,97814.09090909091
12019,1985-08-08,1985,8,8,97850.86363636363
12020,1985-08-09,1985,8,9,97887.63636363637
12021,1985-08-12,1985,8,12,97924.40909090909
12022,1985-08-13,1985,8,13,97961.18181818182
12023,1985-08-14,1985,8,14,97997.95454545454
12024,1985-08-15,1985,8,15,98034.72727272728
12025,1985-08-16,1985,8,16,98071.5
12026,1985-08-19,1985,8,19,98108.27272727272
12027,1985-08-20,1985,8,20,98145.04545454546
12028,1985-08-21,1985,8,21,98181.81818181818
12029,1985-08-22,1985,8,22,98218.59090909091
12030,1985-08-23,1985,8,23,98255.36363636363
12031,1985-08-26,1985,8,26,98292.13636363637
12032,1985-08-27,1985,8,27,98328.90909090909
12033,1985-08-28,1985,8,28,98365.68181818182
12034,1985-08-29,1985,8,29,98402.45454545454
12035,1985-08-30,1985,8,30,98439.22727272728
12036,1985-09-03,1985,9,3,98476.0
12037,1985-09-04,1985,9,4,98501.55
12038,1985-09-05,1985,9,5,98527.1
12039,1985-09-06,1985,9,6,98552.65
12040,1985-09-09,1985,9,9,98578.2
12041,1985-09-10,1985,9,10,98603.75
12042,1985-09-11,1985,9,11,98629.3
12043,1985-09-12,1985,9,12,98654.85
12044,1985-09-13,1985,9,13,98680.4
12045,1985-09-16,1985,9,16,98705.95
12046,1985-09-17,1985,9,17,98731.5
12047,1985-09-18,1985,9,18,98757.05
12048,1985-09-19,1985,9,19,98782.6
12049,1985-09-20,1985,9,20,98808.15
12050,1985-09-23,1985,9,23,98833.7
12051,1985-09-24,1985,9,24,98859.25
12052,1985-09-25,1985,9,25,98884.8
12053,1985-09-26,1985,9,26,98910.35
12054,1985-09-27,1985,9,27,98935.9
12055,1985-09-30,1985,9,30,98961.45
12056,1985-10-01,1985,10,1,98987.0
12057,1985-10-02,1985,10,2,98998.5
12058,1985-10-03,1985,10,3,99010.0
12059,1985-10-04,1985,10,4,99021.5
12060,1985-10-07,1985,10,7,99033.0
12061,1985-10-08,1985,10,8,99044.5
12062,1985-10-09,1985,10,9,99056.0
12063,1985-10-10,1985,10,10,99067.5
12064,1985-10-11,1985,10,11,99079.0
12065,1985-10-15,1985,10,15,99090.5
12066,1985-10-16,1985,10,16,99102.0
12067,1985-10-17,1985,10,17,99113.5
12068,1985-10-18,1985,10,18,99125.0
12069,1985-10-21,1985,10,21,99136.5
12070,1985-10-22,1985,10,22,99148.0
12071,1985-10-23,1985,10,23,99159.5
12072,1985-10-24,1985,10,24,99171.0
12073,1985-10-25,1985,10,25,99182.5
12074,1985-10-28,1985,10,28,99194.0
12075,1985-10-29,1985,10,29,99205.5
12076,1985-10-30,1985,10,30,99217.0
12077,1985-10-31,1985,10,31,99228.5
12078,1985-11-01,1985,11,1,99240.0
12079,1985-11-04,1985,11,4,99246.1052631579
12080,1985-11-05,1985,11,5,99252.21052631579
12081,1985-11-06,1985,11,6,99258.31578947368
12082,1985-11-07,1985,11,7,99264.42105263157
12083,1985-11-08,1985,11,8,99270.52631578948
12084,1985-11-12,1985,11,12,99276.63157894737
12085,1985-11-13,1985,11,13,99282.73684210527
12086,1985-11-14,1985,11,14,99288.84210526316
12087,1985-11-15,1985,11,15,99294.94736842105
12088,1985-11-18,1985,11,18,99301.05263157895
12089,1985-11-19,1985,11,19,99307.15789473684
12090,1985-11-20,1985,11,20,99313.26315789473
12091,1985-11-21,1985,11,21,99319.36842105263
12092,1985-11-22,1985,11,22,99325.47368421052
12093,1985-11-25,1985,11,25,99331.57894736843
12094,1985-11-26,1985,11,26,99337.68421052632
12095,1985-11-27,1985,11,27,99343.78947368421
12096,1985-11-29,1985,11,29,99349.8947368421
12097,1985-12-02,1985,12,2,99356.0
12098,1985-12-03,1985,12,3,99262.71428571429
12099,1985-12-04,1985,12,4,99169.42857142857
12100,1985-12-05,1985,12,5,99076.14285714286
12101,1985-12-06,1985,12,6,98982.85714285714
12102,1985-12-09,1985,12,9,98889.57142857143
12103,1985-12-10,1985,12,10,98796.28571428571
12104,1985-12-11,1985,12,11,98703.0
12105,1985-12-12,1985,12,12,98609.71428571429
12106,1985-12-13,1985,12,13,98516.42857142857
12107,1985-12-16,1985,12,16,98423.14285714286
12108,1985-12-17,1985,12,17,98329.85714285714
12109,1985-12-18,1985,12,18,98236.57142857143
12110,1985-12-19,1985,12,19,98143.28571428571
12111,1985-12-20,1985,12,20,98050.0
12112,1985-12-23,1985,12,23,97956.71428571429
12113,1985-12-24,1985,12,24,97863.42857142857
12114,1985-12-26,1985,12,26,97770.14285714286
12115,1985-12-27,1985,12,27,97676.85714285714
12116,1985-12-30,1985,12,30,97583.57142857143
12117,1985-12-31,1985,12,31,97490.28571428571
12118,1986-01-02,1986,1,2,97397.0
12119,1986-01-03,1986,1,3,97406.19047619047
12120,1986-01-06,1986,1,6,97415.38095238095
12121,1986-01-07,1986,1,7,97424.57142857143
12122,1986-01-08,1986,1,8,97433.76190476191
12123,1986-01-09,1986,1,9,97442.95238095238
12124,1986-01-10,1986,1,10,97452.14285714286
12125,1986-01-13,1986,1,13,97461.33333333333
12126,1986-01-14,1986,1,14,97470.52380952382
12127,1986-01-15,1986,1,15,97479.71428571429
12128,1986-01-16,1986,1,16,97488.90476190476
12129,1986-01-17,1986,1,17,97498.09523809524
12130,1986-01-21,1986,1,21,97507.28571428571
12131,1986-01-22,1986,1,22,97516.47619047618
12132,1986-01-23,1986,1,23,97525.66666666667
12133,1986-01-24,1986,1,24,97534.85714285714
12134,1986-01-27,1986,1,27,97544.04761904762
12135,1986-01-28,1986,1,28,97553.23809523809
12136,1986-01-29,1986,1,29,97562.42857142857
12137,1986-01-30,1986,1,30,97571.61904761905
12138,1986-01-31,1986,1,31,97580.80952380953
12139,1986-02-03,1986,2,3,97590.0
12140,1986-02-04,1986,2,4,97618.84210526316
12141,1986-02-05,1986,2,5,97647.68421052632
12142,1986-02-06,1986,2,6,97676.52631578948
12143,1986-02-07,1986,2,7,97705.36842105263
12144,1986-02-10,1986,2,10,97734.21052631579
12145,1986-02-11,1986,2,11,97763.05263157895
12146,1986-02-12,1986,2,12,97791.8947368421
12147,1986-02-13,1986,2,13,97820.73684210527
12148,1986-02-14,1986,2,14,97849.57894736843
12149,1986-02-18,1986,2,18,97878.42105263157
12150,1986-02-19,1986,2,19,97907.26315789473
12151,1986-02-20,1986,2,20,97936.1052631579
12152,1986-02-21,1986,2,21,97964.94736842105
12153,1986-02-24,1986,2,24,97993.78947368421
12154,1986-02-25,1986,2,25,98022.63157894737
12155,1986-02-26,1986,2,26,98051.47368421052
12156,1986-02-27,1986,2,27,98080.31578947368
12157,1986-02-28,1986,2,28,98109.15789473684
12158,1986-03-03,1986,3,3,98138.0
12159,1986-03-04,1986,3,4,98177.76190476191
12160,1986-03-05,1986,3,5,98217.52380952382
12161,1986-03-06,1986,3,6,98257.28571428571
12162,1986-03-07,1986,3,7,98297.04761904762
12163,1986-03-10,1986,3,10,98336.80952380953
12164,1986-03-11,1986,3,11,98376.57142857143
12165,1986-03-12,1986,3,12,98416.33333333333
12166,1986-03-13,1986,3,13,98456.09523809524
12167,1986-03-14,1986,3,14,98495.85714285714
12168,1986-03-17,1986,3,17,98535.61904761905
12169,1986-03-18,1986,3,18,98575.38095238095
12170,1986-03-19,1986,3,19,98615.14285714286
12171,1986-03-20,1986,3,20,98654.90476190476
12172,1986-03-21,1986,3,21,98694.66666666667
12173,1986-03-24,1986,3,24,98734.42857142857
12174,1986-03-25,1986,3,25,98774.19047619047
12175,1986-03-26,1986,3,26,98813.95238095238
12176,1986-03-27,1986,3,27,98853.71428571429
12177,1986-03-28,1986,3,28,98893.47619047618
12178,1986-03-31,1986,3,31,98933.23809523809
12179,1986-04-01,1986,4,1,98973.0
12180,1986-04-02,1986,4,2,99004.54545454546
12181,1986-04-03,1986,4,3,99036.09090909091
12182,1986-04-04,1986,4,4,99067.63636363637
12183,1986-04-07,1986,4,7,99099.18181818182
12184,1986-04-08,1986,4,8,99130.72727272728
12185,1986-04-09,1986,4,9,99162.27272727272
12186,1986-04-10,1986,4,10,99193.81818181818
12187,1986-04-11,1986,4,11,99225.36363636363
12188,1986-04-14,1986,4,14,99256.90909090909
12189,1986-04-15,1986,4,15,99288.45454545454
12190,1986-04-16,1986,4,16,99320.0
12191,1986-04-17,1986,4,17,99351.54545454546
12192,1986-04-18,1986,4,18,99383.09090909091
12193,1986-04-21,1986,4,21,99414.63636363637
12194,1986-04-22,1986,4,22,99446.18181818182
12195,1986-04-23,1986,4,23,99477.72727272728
12196,1986-04-24,1986,4,24,99509.27272727272
12197,1986-04-25,1986,4,25,99540.81818181818
12198,1986-04-28,1986,4,28,99572.36363636363
12199,1986-04-29,1986,4,29,99603.90909090909
12200,1986-04-30,1986,4,30,99635.45454545454
12201,1986-05-01,1986,5,1,99667.0
12202,1986-05-02,1986,5,2,99681.57142857143
12203,1986-05-05,1986,5,5,99696.14285714286
12204,1986-05-06,1986,5,6,99710.71428571429
12205,1986-05-07,1986,5,7,99725.28571428571
12206,1986-05-08,1986,5,8,99739.85714285714
12207,1986-05-09,1986,5,9,99754.42857142857
12208,1986-05-12,1986,5,12,99769.0
12209,1986-05-13,1986,5,13,99783.57142857143
12210,1986-05-14,1986,5,14,99798.14285714286
12211,1986-05-15,1986,5,15,99812.71428571429
12212,1986-05-16,1986,5,16,99827.28571428571
12213,1986-05-19,1986,5,19,99841.85714285714
12214,1986-05-20,1986,5,20,99856.42857142857
12215,1986-05-21,1986,5,21,99871.0
12216,1986-05-22,1986,5,22,99885.57142857143
12217,1986-05-23,1986,5,23,99900.14285714286
12218,1986-05-27,1986,5,27,99914.71428571429
12219,1986-05-28,1986,5,28,99929.28571428571
12220,1986-05-29,1986,5,29,99943.85714285714
12221,1986-05-30,1986,5,30,99958.42857142857
12222,1986-06-02,1986,6,2,99973.0
12223,1986-06-03,1986,6,3,99937.09523809524
12224,1986-06-04,1986,6,4,99901.19047619047
12225,1986-06-05,1986,6,5,99865.28571428571
12226,1986-06-06,1986,6,6,99829.38095238095
12227,1986-06-09,1986,6,9,99793.47619047618
12228,1986-06-10,1986,6,10,99757.57142857143
12229,1986-06-11,1986,6,11,99721.66666666667
12230,1986-06-12,1986,6,12,99685.76190476191
12231,1986-06-13,1986,6,13,99649.85714285714
12232,1986-06-16,1986,6,16,99613.95238095238
12233,1986-06-17,1986,6,17,99578.04761904762
12234,1986-06-18,1986,6,18,99542.14285714286
12235,1986-06-19,1986,6,19,99506.23809523809
12236,1986-06-20,1986,6,20,99470.33333333333
12237,1986-06-23,1986,6,23,99434.42857142857
12238,1986-06-24,1986,6,24,99398.52380952382
12239,1986-06-25,1986,6,25,99362.61904761905
12240,1986-06-26,1986,6,26,99326.71428571429
12241,1986-06-27,1986,6,27,99290.80952380953
12242,1986-06-30,1986,6,30,99254.90476190476
12243,1986-07-01,1986,7,1,99219.0
12244,1986-07-02,1986,7,2,99226.90909090909
12245,1986-07-03,1986,7,3,99234.81818181818
12246,1986-07-07,1986,7,7,99242.72727272728
12247,1986-07-08,1986,7,8,99250.63636363637
12248,1986-07-09,1986,7,9,99258.54545454546
12249,1986-07-10,1986,7,10,99266.45454545454
12250,1986-07-11,1986,7,11,99274.36363636363
12251,1986-07-14,1986,7,14,99282.27272727272
12252,1986-07-15,1986,7,15,99290.18181818182
12253,1986-07-16,1986,7,16,99298.09090909091
12254,1986-07-17,1986,7,17,99306.0
12255,1986-07-18,1986,7,18,99313.90909090909
12256,1986-07-21,1986,7,21,99321.81818181818
12257,1986-07-22,1986,7,22,99329.72727272728
12258,1986-07-23,1986,7,23,99337.63636363637
12259,1986-07-24,1986,7,24,99345.54545454546
12260,1986-07-25,1986,7,25,99353.45454545454
12261,1986-07-28,1986,7,28,99361.36363636363
12262,1986-07-29,1986,7,29,99369.27272727272
12263,1986-07-30,1986,7,30,99377.18181818182
12264,1986-07-31,1986,7,31,99385.09090909091
12265,1986-08-01,1986,8,1,99393.0
12266,1986-08-04,1986,8,4,99437.0
12267,1986-08-05,1986,8,5,99481.0
12268,1986-08-06,1986,8,6,99525.0
12269,1986-08-07,1986,8,7,99569.0
12270,1986-08-08,1986,8,8,99613.0
12271,1986-08-11,1986,8,11,99657.0
12272,1986-08-12,1986,8,12,99701.0
12273,1986-08-13,1986,8,13,99745.0
12274,1986-08-14,1986,8,14,99789.0
12275,1986-08-15,1986,8,15,99833.0
12276,1986-08-18,1986,8,18,99877.0
12277,1986-08-19,1986,8,19,99921.0
12278,1986-08-20,1986,8,20,99965.0
12279,1986-08-21,1986,8,21,100009.0
12280,1986-08-22,1986,8,22,100053.0
12281,1986-08-25,1986,8,25,100097.0
12282,1986-08-26,1986,8,26,100141.0
12283,1986-08-27,1986,8,27,100185.0
12284,1986-08-28,1986,8,28,100229.0
12285,1986-08-29,1986,8,29,100273.0
12286,1986-09-02,1986,9,2,100317.0
12287,1986-09-03,1986,9,3,100344.09523809524
12288,1986-09-04,1986,9,4,100371.19047619047
12289,1986-09-05,1986,9,5,100398.28571428571
12290,1986-09-08,1986,9,8,100425.38095238095
12291,1986-09-09,1986,9,9,100452.47619047618
12292,1986-09-10,1986,9,10,100479.57142857143
12293,1986-09-11,1986,9,11,100506.66666666667
12294,1986-09-12,1986,9,12,100533.76190476191
12295,1986-09-15,1986,9,15,100560.85714285714
12296,1986-09-16,1986,9,16,100587.95238095238
12297,1986-09-17,1986,9,17,100615.04761904762
12298,1986-09-18,1986,9,18,100642.14285714286
12299,1986-09-19,1986,9,19,100669.23809523809
12300,1986-09-22,1986,9,22,100696.33333333333
12301,1986-09-23,1986,9,23,100723.42857142857
12302,1986-09-24,1986,9,24,100750.52380952382
12303,1986-09-25,1986,9,25,100777.61904761905
12304,1986-09-26,1986,9,26,100804.71428571429
12305,1986-09-29,1986,9,29,100831.80952380953
12306,1986-09-30,1986,9,30,100858.90476190476
12307,1986-10-01,1986,10,1,100886.0
